country,iso3c,region,region_orig,ubigeo,iso_3166_2_code,date,confirmed,deaths,recovered,total_tests,negative_tests,pcr_test_positive,serological_test_positive,ag_test_positive,pcr_serological_test_positive,zone,pop2020,surface,capital,altitude,lat,lon
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-03-24,8,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-03-24,322,5,1,NA,NA,NA,NA,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-03-24,16,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-03-24,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-03-24,19,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-03-24,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-03-24,3,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,NA,NA,NA,NA,2020-03-24,416,7,1,NA,6597,NA,NA,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-03-25,5,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-03-25,10,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-03-25,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-03-25,10,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-03-25,10,1,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-03-25,2,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-03-25,2,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-03-25,11,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-03-25,6,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-03-25,12,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-03-25,369,6,1,NA,NA,NA,NA,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-03-25,18,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-03-25,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-03-25,19,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-03-25,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-03-25,3,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,NA,NA,NA,NA,2020-03-25,480,9,1,NA,7560,NA,NA,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-03-26,6,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-03-26,15,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-03-26,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-03-26,15,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-03-26,10,1,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-03-26,2,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-03-26,3,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-03-26,11,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-03-26,9,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-03-26,12,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-03-26,453,6,1,NA,NA,NA,NA,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-03-26,18,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-03-26,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-03-26,20,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-03-26,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-03-26,3,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,NA,NA,NA,NA,2020-03-26,580,9,14,NA,8639,NA,NA,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-03-27,6,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-03-27,15,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-03-27,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-03-27,17,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-03-27,10,1,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-03-27,4,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-03-27,3,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-03-27,12,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-03-27,9,2,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-03-27,13,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-03-27,494,7,1,NA,NA,NA,NA,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-03-27,23,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-03-27,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-03-27,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-03-27,20,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-03-27,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-03-27,5,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,NA,NA,NA,NA,2020-03-27,635,11,16,NA,9430,NA,NA,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-03-28,6,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-03-28,15,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-03-28,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-03-28,18,1,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-03-28,11,2,5,NA,NA,NA,NA,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-03-28,4,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-03-28,4,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-03-28,12,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-03-28,10,2,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-03-28,15,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-03-28,518,9,11,NA,NA,NA,NA,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-03-28,27,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-03-28,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-03-28,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-03-28,20,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-03-28,2,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-03-28,6,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,NA,NA,NA,NA,2020-03-28,671,16,16,NA,10225,NA,NA,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-03-29,6,1,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-03-29,15,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2020-03-29,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-03-29,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-03-29,29,1,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-03-29,17,2,5,NA,NA,NA,NA,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-03-29,4,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-03-29,5,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-03-29,13,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-03-29,13,2,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-03-29,22,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-03-29,639,10,11,NA,NA,NA,NA,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-03-29,52,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-03-29,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-03-29,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-03-29,21,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-03-29,3,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2020-03-29,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-03-29,8,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,NA,NA,NA,NA,2020-03-29,852,18,16,NA,11817,NA,NA,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-03-30,11,1,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-03-30,21,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2020-03-30,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-03-30,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-03-30,24,2,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-03-30,25,2,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-03-30,4,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-03-30,5,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-03-30,13,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-03-30,15,2,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-03-30,22,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-03-30,718,13,11,NA,NA,NA,NA,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-03-30,53,2,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-03-30,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-03-30,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-03-30,21,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-03-30,5,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2020-03-30,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-03-30,8,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,NA,NA,NA,NA,2020-03-30,950,24,269,NA,12502,NA,NA,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-03-31,11,1,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-03-31,26,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2020-03-31,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-03-31,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-03-31,25,3,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-03-31,26,2,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-03-31,6,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-03-31,5,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-03-31,17,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-03-31,19,2,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-03-31,30,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-03-31,799,16,11,NA,NA,NA,NA,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-03-31,58,2,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-03-31,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-03-31,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-03-31,21,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-03-31,6,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2020-03-31,2,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-03-31,10,1,NA,NA,NA,NA,NA,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,NA,NA,NA,NA,2020-03-31,1065,30,394,NA,13398,NA,NA,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-04-01,15,1,NA,NA,NA,NA,NA,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-04-01,30,1,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2020-04-01,1,NA,NA,NA,NA,NA,NA,NA,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
